,Date,Tweets
142,2019-02-09 06:44:37,@JetstarAirways @Qantas do you guys talk? #fail cancelled our flight with a 27 hour delay. refuse to put us on #qantas flights with vacant seats. 5 hours waiting to escalate and absolutely zero compensation. Atrocious!
143,2019-02-09 06:40:33,#Qantas has anyone tried to call them you can wait for days #nocustomercare message service tells you to call 131131 and no one answers???? Desperation
144,2019-02-09 06:16:46,SUPER CANCELLED: Qantas cancels A380 order https://t.co/JYIzH4Ai7u @Qantas #qantas #superjumbo #plane #aircraft #a380 #airbus #flying #travel #tourism https://t.co/FvZbAntE2q
145,2019-02-09 05:34:50,#forecast for #tomorrow's #travelplans... . #brrrrrrr #aussiesummer #mysterylocation #revealedtomorrow #passport #woollensocks #bonvoyage #arewethereyet #flightplan #qantas… https://t.co/8p2XilKMDP
146,2019-02-09 05:29:05,SUPER CANCELLED: Qantas cancels A380 order https://t.co/3yYarWsOy5 @Qantas #qantas #superjumbo #plane #aircraft #a380 #airbus #flying #travel #tourism https://t.co/RsiOEhCIrx
147,2019-02-09 03:45:02,Six #creditcards 💳 Thousands of #Qantas Points to earn ✈️ Check out some of the best: https://t.co/vJWq5XBigo ⬅️ #ttot #travel #frequentflyer
148,2019-02-09 02:28:56,@JaneMarwick @Qantas Airlines are renowned for being shit communicators. #Qantas #VirginAustralia #jetstar
149,2019-02-09 02:10:07,"@Qantas @Boeing I have always loved the #QueenOfTheSkies , but this beauty became ever more dear to me when in 2009 my family and I migrated to Australia on a #qantas #B747. A memory I will cherish forever"
150,2019-02-09 00:22:03,"Qantas flight QF163, could you please explain what the is going on.   17 hours delay does not a reason to treat your client poorly.  #Qantas you can really do better!"
151,2019-02-09 00:12:33,@Qantas @Boeing Back in 1989'ish being allowed in the cockpit with my then 4 yr old for the dusk take off from Sydney to Honolulu. Magical. Best aircraft to travel on  #qantas #B747
152,2019-02-08 23:57:34,Returning from Adelaide via #Qantas. Ticket was booked with wrong date. March instead of February. I go to the sales desk. New ticket. Same flight number. No waiting. No drama. No additional fees. Thanks @Qantas.
153,2019-02-08 23:41:48,@Qantas @Boeing My first overseas flight was QF9 in 1993 on a 747. Knew a crew member on board so got to sit in cockpit for takeoff. Magic #qantas #queenoftheskies #love
154,2019-02-08 23:22:43,I do love a fabulous airline graphic. #qantas https://t.co/alxU2tZA09
155,2019-02-08 21:53:25,All aboard and cannot wait to get to #Perth #family #missedmycousins #qantas #businessclass https://t.co/5OOUwDLa0b
156,2019-02-08 20:29:03,"5.45am is way too early to wake up, for me at least. Thank goodness for coffee! #qantas #spiritofaustralia #jassolo #missmyboysalready @ Melbourne Airport https://t.co/8GjEw4NWIu"
157,2019-02-08 20:06:53,#Amadeus expands #distribution agreement with #Qantas https://t.co/vsjxtgCfo7
158,2019-02-08 17:40:01,"@Qantas I absolutly understand the safety and I also accept a delay. But I absolutly miss the service! We wait here in Hawaii now for more than 3 days and nobody from #Qantas care about us. No hotel, no airporttransport nothing! In 2 days I could flight around the world twice"
159,2019-02-08 17:11:53,@alyssaouslis @Qantas We have the same flight (QF4)! The service and the informations are horrible #Qantas ! Last information today 12am.
160,2019-02-08 16:30:17,@QantasUSA @Qantas #QantasAwayFan Price Promise only good for flight originating in Australia.  WTF.  What about the 4 legs that are originating in Australia? REALLY Qantas. First and last time I will be flying on #Qantas Customer Service is https://t.co/Pr8sBc36iv
161,2019-02-08 15:34:27,#Qantas / #Qantaslink Airbus #A320 and #Boeing 717 Perth to #Broome Return https://t.co/cZamS8g1pe
162,2019-02-08 15:03:01,2.8.2019 - Today's Top Story: US trade tensions with EU and China rising | Your Daily Dose of Financial News by @reifmd #Tariffs #Qantas #Brexit #Versailles #Amazon  #RewritingTheOdds https://t.co/jjokqh95aa
163,2019-02-08 14:48:32,Your Daily Dose of Financial News https://t.co/rSCKYiBsa4 #TradeWar #tariffs #NationalAustraliaBank #Qantas #Airbus #Brexit #Renault #Versailles #Ghosn #Bezos #AmericanMediaInc #FRCP #CorporateDepos #Postmates #Herbalife #Concorde #supersonic #blawg
164,2019-02-08 13:41:37,@Qantas where are the luggage from flight QF462? We landed 1.5hrs ago but not a single luggage from our flight has turned up #qantas #delays #airtravel #sydneyairport
165,2019-02-08 12:51:07,The wise men of the Qantas Lounge it’s not just a promise it’s a service promise 👨‍✈️👨‍✈️ #qantas @adelaideairport @qantas @ Qantas Club - Adelaide https://t.co/I2gbQugUEM
166,2019-02-08 12:06:05,"#Emirates, #Qantas etc. are having second thoughts about the purchase of the A 380 #aircraft, opting for smaller fuel efficient models, casting uncertainty on the future of the A 380."
167,2019-02-08 11:49:37,Flying from London to New Zealand tomorrow with mum and 3 sisters to surprise our brother at his wedding. Fingers crossed for upgrade #Qantas #NewZealand #familysurprise #familytravel #Christchurch #wedding
168,2019-02-08 11:15:49,"Utter shambles @qantas, hundreds of people left stranded at Sydney Airport with no information given. Have DM you and no response, we need answers. #Qantas"
169,2019-02-08 11:14:50,"FFS #Qantas - first you’re over 1 hour 45 late (and waiting) to get to gate,then you REFUSE passengers access to toilets despite being in an inactive runway, stationary.  Your #customerservice is utter shite. Get your act together."
170,2019-02-08 10:57:02,SUPER CANCELLED: Qantas cancels A380 order https://t.co/JYIzH4Ai7u @Qantas #qantas #superjumbo #plane #aircraft #a380 #airbus #flying #travel #tourism https://t.co/F3Wwwu2Kce
171,2019-02-08 10:50:24,"Ok, that landing was by far the freaking scariest I've ever had... great work to the @Qantas captain and crew, although they may need new pants after the 4th attempt at landing! #QF1558 #Qantas #SydneyStorm"
172,2019-02-08 10:40:01,At least now that our #qantas flight has finally been cancelled we no longer have to sit through #skyafterdark
173,2019-02-08 10:36:57,@EwinHannan @unionsaustralia @LindaWhiteASU @australian #Qantas ceo AlanJoyce on $11 mill a year while jobs go off shore and wage theft is rife.   #ChangeTheRules  #auspol
174,2019-02-08 10:31:57,Awesome stuff thanks to #qantas @Qantas https://t.co/AekJJAyPcY Just what one needs from #London to #Perth Australia 🇦🇺 - direct flight. Time to clock up the frequent flyer mileage  If I fly every fortnight  London Perth Perth London  🤞💪 #ASX let's do it give us $ 🙏🙏
175,2019-02-08 09:59:58,Amadeus expands distribution agreement with Qantas #Amadeus #Qantas  https://t.co/MazQDcBUHc
176,2019-02-08 09:37:02,@EamonnFitz @Qantas It probably caused you untold inconvenience but isn’t it comforting knowing our aviation sector have your safety as their priority. #sydneystorm #sydneyqeather #sydneyairport #Qantas #airservicesaustralia
177,2019-02-08 09:31:08,The air is getting thin for the A380 - https://t.co/LQ8ADq4uYc #A380 #Airbus #Boeing #Emirates #Qantas #ECONOMY #INDUSTRY The negative news about the giant Airbus A380 does not stop: now not only the Australian airline Qan https://t.co/M5OOcF66Xk
178,2019-02-08 08:15:39,SUPER CANCELLED: Qantas cancels A380 order https://t.co/JYIzH4Ai7u @Qantas #qantas #superjumbo #plane #aircraft #a380 #airbus #flying #travel #tourism https://t.co/HSvNk2x7Zu
179,2019-02-08 08:05:29,#Qantas flight from #London to #Singapore dumps fuel over the #Channel https://t.co/osZL0MrmFG @MailOnline
180,2019-02-08 07:49:41,SUPER CANCELLED: Qantas cancels A380 order https://t.co/3yYarWsOy5 @Qantas #qantas #superjumbo #plane #aircraft #a380 #airbus #flying #travel #tourism https://t.co/QXZaBUyHJK
181,2019-02-08 07:45:11,"They were already deferred indefinitely, but now @Airbus and @Qantas officially agreed on the cancellation of the airline's remaining 8 #A380 on order. #avgeek #Qantas (Photo: @avhomma) https://t.co/C3U0xys9oe"
182,2019-02-08 07:21:56,@Qantas cancels order for eight A380s https://t.co/tLvT9funQh #Qantas @Airbus #Airbus #A380 #aviation
183,2019-02-08 06:00:23,A line of our #international #fleet along with our #B738 all about to head on their own #adventures! Where have you gone with #Qantas? https://t.co/3sUOwBWiZa
184,2019-02-08 05:09:32,"#Qantas cancels order of eight Airbus A380s, doubts over future of the superjumbo grow https://t.co/AEQBftrEjx"
185,2019-02-08 04:15:10,"#Qantas cancels order of eight Airbus A380s, doubts over future of the superjumbo grow https://t.co/LoMqL2mf3R via @ABCNews"
186,2019-02-08 04:00:23,@Qantas is now letting you earn #frequent #flyer #points for simply #sleeping thanks to their Qantas #Wellbeing app. #frequenttraveller #qantas #vacations #travel   https://t.co/nKALqhZYbU
187,2019-02-08 03:52:56,The CLARA Plan: two hr fast rail link between #Sydney &amp; #Melbourne via inland route with 8 new high tech cities in between designed from the internet up. @theCLARAplan #CanzukCities #CanzukTransit #Qantas #CanzukResources #ukpoli #auspol @sidewalklabs https://t.co/V1fiVjiofo
188,2019-02-08 02:40:41,#qantas is advertising in Breibart. The magazine for discerning white supremacists.  Not sure how many of them travel TBH. https://t.co/bQLh4YLsST
189,2019-02-08 02:31:31,#A380 cancellations by #Qantas raise new questions about the superjumbo's future  https://t.co/Q36W9yLdcS
190,2019-02-08 02:00:05,https://t.co/3W4GSFG4n9 released its latest list of the safest airlines in the world.  Guess who topped the list this year?   #alphaairportparking #qantas #goldcoastairport #brisbaneairport #goldcoastairportparking #brisbaneairportparking https://t.co/3mixFavhTd
191,2019-02-08 01:44:03,#Qantas #A380 flight #QF2 dumped fuel and returned to Heathrow. https://t.co/C2kQnOeXgC
192,2019-02-08 01:08:50,Doubts about the future of the #Airbus #A380 have grown after yet another airline canceled an order for the jet. #Australia's #Qantas has scrapped plans to buy eight more of the double-decker #planes. @Airbus @Qantas
193,2019-02-08 00:10:12,Agree with the captain on my #qantas sydney flight that it’s best that the luggage doesn’t fall out of the plane mid flight. Good call.
194,2019-02-07 23:28:35,"Only 4 hours to rebook #Qantas flights using SMS, phone, app chat and twitter. Going to be out of pocket. Feeling valued."
195,2019-02-07 23:22:46,"Looks like Qantas performed some magic to get a ""replacement"" QF2 for the SIN-SYD leg of the LON-SYD journey after the real QF2 turned back... props, that was my wife's flight! #qantas #QF2"
196,2019-02-07 23:19:51,@Qantas confirms cancellation of @Airbus order: https://t.co/ca8GfidEMO  #Qantas #Airbus https://t.co/xG6wO8bsyf
197,2019-02-07 22:52:19,@flightradar24 Boomerangs DO work then. !! #qantas
198,2019-02-07 22:32:02,"Be confident of being on time for your next business event when flying with @Qantas, ranked 2018's most punctual airline in Australia and New Zealand, and sixth in the world. View AFR article (subscription required) https://t.co/UjMvJiKvUV #MCBpartners #Qantas https://t.co/dYtRncvxbt"
199,2019-02-07 22:29:14,#QF2 from London to Singapore has been forced to turn around for unknown reasons. The A380 aircraft as been circling the English Channel for some time (possibly dumping fuel). The #QANTAS flight is returning to #LHR airport now. https://t.co/OJGukbAC8h
200,2019-02-07 22:22:05,Qantas VH-OQE A380 safe landing after your fuel dump #Qantas #A380 #safelanding https://t.co/RJEAORfqZh
201,2019-02-07 22:21:20,#Qantas #QF2 on way back to #Heathrow after dumping fuel in English Channel. https://t.co/Jmq0AGUGHz
202,2019-02-07 22:13:40,"Managed to catch this after take off. I think it's a Qantas plane not toyally sure. #Sydney #Australia #Qantas #plane #aeroplane #fly #sky #high #blue @ Sydney, Australia https://t.co/A73fRAj1H8"
203,2019-02-07 22:00:02,Qantas Order Cancellation Strikes Latest Blow to A380 | Air Transport News: Aviation International News #Airbus #Qantas  https://t.co/CAFHJvg07Z
204,2019-02-07 20:48:07,"@Qantas Another last minute QF4 flight cancellation without notification, and we're left with no accommodation in an overbooked Honolulu. Disgraceful customer service #QF4 #Qantas"
205,2019-02-07 20:03:22,"#Qantas has formally cancelled the eight remaining #Airbus A380s it has on order, but adds that it remains committed to the 12 already in its fleet over the long term. #AviationReport #News  https://t.co/7RHjFzzH0S"
206,2019-02-07 18:37:43,She’s almost here... let’s hope the rain hold out #Qantas #QantasA380 — Plane Spotting at Brisbane Airport Plane Spotting Area - Acacia St loop https://t.co/tj9SbqBton
207,2019-02-07 17:55:56,[#Qantas] QF officially cancels final 8 A380s. - https://t.co/6WhKaz6BQO https://t.co/BctPEQWaMe
208,2019-02-07 17:55:32,[#Qantas[ QF officially cancels final 8 A380s. - https://t.co/6WhKaz6BQO https://t.co/BctPEQWaMe
209,2019-02-07 17:30:21,"With #Qantas cancelling their order and #Emirates considering an adjustment of theirs, the future of the #Airbus #A380 seems more uncertain than ever https://t.co/sYszfS0iiF"
210,2019-02-07 16:40:00,With both #Emirates &amp; #Qantas dropping the #A380 it's all but certain that #Airbus will have to prepare for a lot of pain on the A380 program. Airlines just can't drop them fast enough it seems.. this after VS/SQ/AF all decided to let go of the whale jet
211,2019-02-07 16:26:06,"✈️🇦🇺🦘 As @Qantas cancels an order for more A380s, it's boss Alan Joyce has been telling @bbcaaron about the role big business plays in society, and non-stop flights from #London to #Sydney &amp; #Melbourne   #aviation #avgeeks #projectsunrise #Qantas #LGBTI #minorities https://t.co/dVzDNBiCkh"
212,2019-02-07 16:19:49,#Amadeus signs a new distribution agreement with #Qantas  https://t.co/1yzJRS3JEj
213,2019-02-07 16:00:08,Airbus #A380 program endangered again? #Airbus #Qantas #Emirates #aviation #aircraft #airtravel https://t.co/ZEX8cQ070R
214,2019-02-07 13:09:25,Miriam one of my dearest friends who I haven’t seen for so long. You made me cry surprising me today in the Lounge. Loads of Love Miriam 👨‍✈️❤️❤️ThankQ @qantas #qantas #platiumone @ Qantas… https://t.co/MUvQy5aLTb
215,2019-02-07 12:34:37,Not Surprising: #Qantas Formally Cancels #A380 Order | https://t.co/AzfUx50TNB #travel #avgeek
216,2019-02-07 12:22:35,Female pilots and a male cabin crew. Finally. #Qantas
217,2019-02-07 12:01:08,#Qantas cancels remaining orders for the A380
218,2019-02-07 12:00:09,"#Airbus A380: managers of closed-end #A380 funds under pressure to find new lessors, sell planes for parts as jetliner falls out of favour. #AirFrance #Qantas #Aviation  https://t.co/SVRiiiUII4 https://t.co/0dNBAQO9A3"
219,2019-02-07 11:55:27,#A380 cancellations by #Qantas raise new questions about the superjumbo's future @CNNI https://t.co/0MUZpg2gEV
220,2019-02-07 11:32:12,International Business Event Successfully Explores Links  https://t.co/wYoAK5zgBk  #Aberdeen #Perth #gateway #Qantas #PinsentMasons #international #business #UK #event #oil #gas #power #petroleum #crude #brent #crudeoil #energy #oilandgas #jobs #news
221,2019-02-07 10:56:11,Qantas formally cancels remaining A380 orders https://t.co/7RkbbEyubv #AirBus #A380 #Qantas #Australia https://t.co/3WwilIdHn8
222,2019-02-07 10:53:39,"I’m #flying again this weekend, so I’ve got some time to work on my #crossstitch  ... #travel #inflightentertainment #qantas #stitching #embroidery #travelstitching #fangirlstitches… https://t.co/suJdm423mt"
223,2019-02-07 09:59:39,First time visiting @Qantas @traveloneworld domestic business class lounge at Melbourne Airport. It's wayyyyyyyyy over my expectation!! ^Randy #qantas #oneworld #businessclass #airportlounge #melbourne #australia #travelphoto #travelblogger #tripplus #travelwithrandy https://t.co/KQzcAhSreV
224,2019-02-07 09:56:53,#Qantas cancels order for 8 #Airbus A380s amid doubts on jet's future https://t.co/w2IXJy8Zcs via @unitedwww
225,2019-02-07 09:50:09,ZZZZ: Frequent Flyers can now earn Qantas Points while they sleep https://t.co/B1zgRoAIoF @Qantas #Qantas #Qantaspoints #QantasFrequentFlyer #wellbeingapp https://t.co/usQosFRXyL
226,2019-02-07 08:56:13,#Qantas confirms cancellation of #Airbus order https://t.co/SRjYDOqr53
227,2019-02-07 08:52:33,#Qantas #Australia officially cancels order  for #Airbus #A380s amid doubts on jet's future https://t.co/YYpmVHPJdn via @theage
228,2019-02-07 08:28:29,"In harsh blow to #European airspace industry,  #Australian flag carrier #Qantas cancels order for up to 8 #Airbus A380s. https://t.co/KjmHJxig2f"
229,2019-02-07 07:51:23,Slow agonizing death of the #A380 program https://t.co/WENiwgnPTV #Emirates #Qantas
230,2019-02-07 07:48:24,#Qantas formally cancels remaining A380 orders https://t.co/SWComg503E
231,2019-02-07 07:34:49,#Qantas cancelled #A380 orders – another blow to Airbus A380 program… https://t.co/0AzrGEgl0x
232,2019-02-07 07:31:22,#Sabre’s newest partner in innovative Beyond #NDC Program is #Qantas https://t.co/B7Yln0QRIs #travel #travelnews #tourism https://t.co/YPowvjXyAA
233,2019-02-07 06:34:02,"I remember how much my car stunk when a cat pee’d on my car’s air intake, I get why they don’t want the plane smelling like man-pee, especially on asparagus flights.  #qantas #wingshot… https://t.co/NeGcdftmhD"
234,2019-02-07 05:59:37,Qantas scraps outstanding order for eight A380s  #Qantas #Airbus #A380  https://t.co/Hz7trXg7BB
235,2019-02-07 04:01:46,#Qantas cancels order for eight #AirbusA380s amid doubts on jet`s future https://t.co/2irVj5Z8zq #WorldMarket #Australia https://t.co/5aipNsIj46
236,2019-02-07 03:58:24,Is this the end of Airbus A380?? Qantas cancels order for 8 Airbus A380s amid doubts on jet's future https://t.co/CEOv0gzQQE @flipboard #Airbus #A380 #airplanes #Boeing #aircraft #Qantas
237,2019-02-07 03:15:04,#Qantas cancels order for 8 #AirbusA380s amid doubts on jet’s future https://t.co/7LxzPSesP7 https://t.co/PQPKM6AdXd
238,2019-02-07 02:38:24,Is the giant Airbus A380 - once touted as the future of long-haul travel - on the skids? #Qantas joins other airlines cancelling orders.  https://t.co/3btms7FDnp
239,2019-02-07 01:22:40,Must remind myself not to fly with Qantas and JetStar again as they are not transparent with the extra baggage fees. Very disappointing  #Qantas #JetStar #badairline #deceitful
240,2019-02-07 01:15:09,#Qantas cancels its outstanding order for eight #Airbus #A380s that have been on the books since 2006 https://t.co/0Q7zd66I4p
241,2019-02-07 01:02:45,ZZZZ: Frequent Flyers can now earn Qantas Points while they sleep https://t.co/OKuqBDtW4P @Qantas #Qantas #Qantaspoints #QantasFrequentFlyer #wellbeingapp https://t.co/WaJKotCMTL
242,2019-02-06 23:15:24,We landed about 45 mins ago. Any chance you’ve offloaded the baggage yet? #qantas #gotluggage? https://t.co/B6gUGR5uzA
243,2019-02-06 23:09:52,@Qantas QF499 syd to mel Where is the luggage? We’re all here at the carousel. #waiting #qantas
244,2019-02-06 22:33:43,The things you see on planes!  . . . . . .  #randomzoolanderquote #forreal #zoolander #qantas #saywhat #imretired #retiredlife #needabeer #middleseatsucks #goldmemberforwhat #toofunny https://t.co/TEUnDgXvp7
245,2019-02-06 22:09:50,@Qantas cancels 8 A380 super jumbos. @AirbusPRESS #qantas #A380 #Avgeek #planespotters #airlines #aviation #pilotlife #pilots @BoeingAirplanes @BoeingCEO @BoeingCCO https://t.co/gONK5ESP7W
246,2019-02-06 22:09:27,@Qantas cancels 8 A380 super jumbos. @AirbusPRESS #qantas #A380 #Avgeek #planespotters #airlines #aviation #pilotlife #pilots @BoeingAirplanes @BoeingCEO @BoeingCCO https://t.co/OwzwI3ykhi
